Date,Company,Open,Close,High,Low,Volume,Market_Cap
2023-05-27,Amazon,716.28,1026.41,573.91,974.92,44997361,1101.48
2023-05-28,Amazon,306.43,943.43,109.93,1120.42,8754757,240.95
2023-05-29,Amazon,559.47,328.23,1052.35,1404.68,27782243,55.98
2023-05-30,Amazon,707.63,427.34,1255.62,490.42,48593798,111.75
2023-05-31,Amazon,224.04,133.19,305.25,1430.3,18667864,1908.97
2023-06-01,Amazon,408.86,1268.93,323.53,188.57,20172877,293.15
2023-06-02,Amazon,937.52,1464.57,1206.12,944.22,33830188,1419.87
2023-06-03,Amazon,1129.93,289.64,962.81,179.99,40528732,145.17
2023-06-04,Amazon,1497.69,424.07,162.8,1351.28,13943689,225.24
2023-06-05,Amazon,1406.36,1315.77,971.57,841.73,48081521,1022.66
2023-06-06,Amazon,999.59,1397.05,532.48,1037.09,7701828,935.09
2023-06-07,Amazon,689.75,687.48,616.22,1264.2,46670343,1903.64
2023-06-08,Amazon,990.65,170.87,1177.62,310.43,29632772,1890.22
2023-06-09,Amazon,1199.91,155.15,1235.31,154.03,38340923,1561.42
2023-06-10,Amazon,265.67,903.53,660.5,1330.43,37644439,1208.18
2023-06-11,Amazon,673.87,650.05,1426.01,540.91,34604583,915.37
2023-06-12,Amazon,1275.72,140.11,669.05,280.57,6834552,718.8
2023-06-13,Amazon,637.37,916.55,1180.57,755.85,26238671,1894.7
2023-06-14,Amazon,900.62,115.82,777.43,937.63,3839611,1209.79
2023-06-15,Amazon,922.88,1202.32,1356.55,143.36,20086179,1162.35
2023-06-16,Amazon,358.27,529.01,1370.87,484.85,12412554,471.48
2023-06-17,Amazon,607.13,156.36,222.38,145.92,4883755,102.93
2023-06-18,Amazon,568.32,923.69,1411.09,688.47,5617663,1890.93
2023-06-19,Amazon,136.68,656.76,1255.75,1353.14,8233469,634.33
2023-06-20,Amazon,133.87,1463.32,1207.84,1475.71,46438692,890.75
2023-06-21,Amazon,1264.38,861.88,381.28,991.87,29731666,238.13
2023-06-22,Amazon,482.3,485.33,1227.17,326.29,47654993,1675.48
2023-06-23,Amazon,825.31,1093.21,1290.19,1368.19,34654351,64.99
2023-06-24,Amazon,518.22,480.09,504.81,822.75,44208362,1669.64
2023-06-25,Amazon,1416.95,1365.94,1433.16,315.25,12728356,289.17
2023-06-26,Amazon,463.02,624.61,169.8,1390.42,21321666,1774.26
2023-06-27,Amazon,701.52,869.82,309.87,1160.46,12088638,1462.25
2023-06-28,Amazon,1321.82,170.8,852.61,1124.39,41136263,337.69
2023-06-29,Amazon,1278.71,696.57,906.11,1092.85,15235173,1135.98
2023-06-30,Amazon,360.54,1265.31,1003.21,380.48,8417155,632.19
2023-07-01,Amazon,1223.7,1227.91,123.76,395.41,19625739,364.68
2023-07-02,Amazon,741.46,414.05,1444.51,1063.61,35952363,1719.77
2023-07-03,Amazon,776.16,416.51,162.42,407.61,9820446,813.01
2023-07-04,Amazon,286.87,1244.23,300.29,714.14,16887604,803.1
2023-07-05,Amazon,212.84,1402.56,119.62,1194.8,14438654,348.07
2023-07-06,Amazon,1119.12,233.51,893.6,1197.53,2987881,772.3
2023-07-07,Amazon,795.05,730.08,1405.17,734.57,24237439,1744.52
2023-07-08,Amazon,711.59,572.44,1032.33,1209.07,49132277,732.63
2023-07-09,Amazon,1121.31,1318.96,1251.72,1274.07,43603006,1903.69
2023-07-10,Amazon,1171.72,216.93,118.59,1016.69,8737726,1893.15
2023-07-11,Amazon,322.47,395.58,858.82,419.8,21561612,298.35
2023-07-12,Amazon,954.32,1153.46,743.39,483.62,40274344,362.85
2023-07-13,Amazon,289.5,171.81,798.56,540.78,47832838,1726.72
2023-07-14,Amazon,1151.93,789.55,201.1,263.53,7141092,791.59
2023-07-15,Amazon,1019.74,718.95,1058.21,482.42,30299953,18.7
2023-07-16,Amazon,1439.26,568.16,804.51,393.33,33134370,555.0
2023-07-17,Amazon,196.54,652.4,1171.21,737.46,13209707,1199.28
2023-07-18,Amazon,179.88,841.92,779.41,1371.81,13443843,1600.54
2023-07-19,Amazon,495.06,325.91,309.13,246.27,4843941,275.44
2023-01-01,Tesla,466.39,900.79,1007.56,1108.38,17600267,229.98
2023-01-02,Tesla,445.77,1227.61,341.34,1062.2,36819977,1844.96
2023-01-03,Tesla,1368.76,1164.23,1321.35,234.06,7574909,1504.79
2023-01-04,Tesla,449.36,315.46,958.36,1391.6,32344896,1183.66
2023-01-05,Tesla,480.73,308.95,320.09,895.86,32747600,1540.68
2023-01-06,Tesla,1163.16,475.44,1447.27,609.22,43536207,863.42
2023-01-07,Tesla,729.64,605.5,825.71,1159.15,8560116,1519.33
2023-01-08,Tesla,1187.39,671.84,202.06,460.31,15558408,749.89
2023-01-09,Tesla,191.51,1051.58,977.57,1070.91,9297530,495.75
2023-01-10,Tesla,782.6,179.35,454.48,155.6,27936182,1460.74
2023-01-11,Tesla,147.06,148.54,1225.17,1275.17,31155144,845.15
2023-01-12,Tesla,187.71,648.67,1244.95,727.44,10037451,1962.94
2023-01-13,Tesla,1369.01,1076.03,1470.53,991.37,4501174,705.48
2023-01-14,Tesla,294.94,370.81,802.62,409.73,43851880,1844.24
2023-01-15,Tesla,845.39,998.11,736.94,1047.9,42111361,1866.6
2023-01-16,Tesla,675.53,463.76,1154.87,1181.14,35344455,491.29
2023-01-17,Tesla,586.28,1340.52,285.46,762.5,39891190,1598.46
2023-01-18,Tesla,1359.77,1353.97,865.68,964.82,47778501,871.82
2023-01-19,Tesla,130.55,516.2,864.75,738.86,24326388,1835.87
2023-01-20,Tesla,1029.31,421.99,225.26,1351.73,8099283,905.75
2023-01-21,Tesla,1448.75,675.83,685.18,797.02,7214566,1491.16
2023-01-22,Tesla,884.24,436.74,1294.6,1278.53,37716898,939.27
2023-01-23,Tesla,1411.55,1041.34,1298.62,1221.89,35736711,463.32
2023-01-24,Tesla,173.16,1256.49,238.93,674.71,2721841,406.71
2023-01-25,Tesla,686.31,1042.33,227.01,422.12,44534960,856.61
2023-01-26,Tesla,464.22,1254.09,467.77,668.51,46853802,1513.43
2023-01-27,Tesla,1123.15,655.79,1324.67,1256.7,25627489,1214.09
2023-01-28,Tesla,1473.82,318.84,280.46,418.69,17112440,1380.37
2023-01-29,Tesla,459.14,1133.13,1108.0,834.21,41536695,571.83
2023-01-30,Tesla,1015.84,604.66,241.63,1228.54,10212230,968.06
2023-01-31,Tesla,377.34,1039.78,972.39,594.87,27942759,98.35
2023-02-01,Tesla,891.46,478.9,598.49,999.09,30074829,1636.89
2023-02-02,Tesla,749.51,213.72,1204.48,443.88,47318694,1979.89
2023-02-03,Tesla,1460.81,1489.61,427.17,252.99,16592059,819.69
2023-02-04,Tesla,951.94,318.68,994.88,1212.14,37439796,31.82
2023-02-05,Tesla,589.31,1483.79,429.96,238.56,18262075,347.89
2023-02-06,Tesla,259.73,1468.19,1099.12,479.93,26880442,1308.53
2023-02-07,Tesla,311.75,1211.35,1323.15,1297.15,26208016,1228.04
2023-02-08,Tesla,415.44,1023.19,277.52,585.06,10279915,1577.85
2023-02-09,Tesla,451.35,908.93,1313.23,1462.26,43951048,515.23
2023-02-10,Tesla,1290.86,1312.54,931.01,1471.63,35964281,1529.63
2023-02-11,Tesla,885.71,505.22,277.95,475.59,42986963,1379.09
2023-02-12,Tesla,832.75,754.75,698.56,157.37,2662060,652.4
2023-02-13,Tesla,260.68,967.15,325.2,1087.09,24066488,1095.52
2023-02-14,Tesla,1304.2,675.67,1080.49,731.38,48712603,303.07
2023-02-15,Tesla,1111.94,698.48,1162.42,241.05,8704625,910.6
2023-02-16,Tesla,194.74,562.4,248.12,1090.53,12918227,1763.58
2023-02-17,Tesla,1090.97,889.92,808.6,143.64,12238504,848.17
2023-02-18,Tesla,860.95,1290.8,1240.48,1318.28,48594915,1680.74
2023-02-19,Tesla,214.42,382.14,1410.63,294.11,28858292,1184.6
2023-02-20,Tesla,741.62,1408.21,818.93,278.24,35501658,391.83
2023-02-21,Tesla,778.57,1064.72,1430.39,345.94,8740359,1166.4
2023-02-22,Tesla,332.08,1252.58,849.96,1444.37,10155359,1016.91
2023-02-23,Tesla,1423.98,878.67,651.87,1070.44,5859648,803.3
2023-02-24,Tesla,1289.97,1191.32,1287.48,1221.92,19840848,248.06
2023-02-25,Tesla,1036.63,122.68,790.18,656.69,3976760,839.25
2023-02-26,Tesla,747.21,1245.73,760.66,570.84,13262024,154.8
2023-02-27,Tesla,676.47,156.19,786.44,428.28,8629100,206.55
2023-02-28,Tesla,1011.36,1345.88,1285.5,772.91,28708895,837.67
2023-03-01,Tesla,863.6,1488.75,1264.72,872.56,30498911,617.71
2023-03-02,Tesla,187.18,511.69,664.93,984.48,16985928,1851.83
2023-03-03,Tesla,817.5,394.45,566.62,459.97,39243923,757.65
2023-03-04,Tesla,1228.97,1171.51,788.7,1428.12,46738149,1518.14
2023-03-05,Tesla,742.94,454.24,901.88,337.66,42130299,1065.19
2023-03-06,Tesla,172.74,1311.79,433.67,1451.91,17650240,1411.13
2023-03-07,Tesla,1200.79,243.98,1211.54,120.8,21274936,527.63
2023-03-08,Tesla,381.91,276.34,781.08,773.58,37446270,1884.39
2023-03-09,Tesla,462.07,1470.81,567.66,566.71,47524898,1064.88
2023-03-10,Tesla,330.59,1043.37,249.55,728.77,37404899,1664.33
2023-03-11,Tesla,562.3,1285.64,434.38,898.93,11956096,736.44
2023-03-12,Tesla,1159.45,554.06,1428.99,709.82,16603533,209.42
2023-03-13,Tesla,827.14,1047.08,527.14,680.79,46296840,1350.69
2023-03-14,Tesla,386.83,931.94,336.4,1125.81,12743383,25.44
2023-03-15,Tesla,1328.96,944.41,744.94,1060.23,26092739,955.83
2023-03-16,Tesla,1331.41,1055.55,529.92,1266.58,17907725,393.68
2023-03-17,Tesla,1318.81,905.5,149.22,449.94,37413656,1258.48
2023-03-18,Tesla,434.31,700.69,552.4,953.34,32420184,1959.05
2023-03-19,Tesla,731.74,486.29,861.75,919.27,37179145,934.16
2023-03-20,Tesla,1478.99,1176.01,872.4,617.63,35094050,1636.82
2023-03-21,Tesla,1180.82,416.78,599.18,780.48,20026934,1020.49
2023-03-22,Tesla,138.03,1069.3,726.22,539.3,28863686,996.72
2023-03-23,Tesla,191.29,426.67,1451.73,298.58,1908521,1861.54
2023-03-24,Tesla,749.5,975.46,628.29,399.32,1003212,1781.03
2023-03-25,Tesla,1372.91,1145.91,461.52,247.72,9620739,1573.74
2023-03-26,Tesla,854.18,406.2,440.85,1056.3,1476657,599.55
2023-03-27,Tesla,796.94,183.92,740.87,1025.02,11049066,1094.57
2023-03-28,Tesla,247.66,283.36,1163.33,1430.85,42026616,455.56
2023-03-29,Tesla,1019.49,948.4,388.38,1121.55,17023459,893.39
2023-03-30,Tesla,1250.94,1289.22,1093.01,172.86,23042103,973.58
2023-03-31,Tesla,632.59,163.0,129.61,1337.94,1638093,1664.96
2023-04-01,Tesla,1185.86,1127.81,686.51,1307.75,4490513,1793.1
2023-04-02,Tesla,1450.27,577.85,1186.21,720.65,8960135,835.09
2023-04-03,Tesla,385.27,769.94,574.23,920.21,22804767,45.23
2023-04-04,Tesla,832.66,1400.4,889.23,1466.51,18102953,1724.93
2023-04-05,Tesla,501.99,564.76,386.97,845.23,13046500,356.81
2023-04-06,Tesla,1210.0,751.47,1138.79,1367.45,40923926,1247.55
2023-04-07,Tesla,908.63,119.16,173.19,216.25,10793227,59.69
2023-04-08,Tesla,988.42,214.24,1293.56,367.47,29053144,805.02
2023-04-09,Tesla,1217.08,462.03,377.47,717.06,32186498,1972.06
2023-04-10,Tesla,654.36,138.99,1324.16,918.66,8356505,210.38
2023-04-11,Tesla,1381.13,983.93,593.54,1242.72,22624579,853.15
2023-04-12,Tesla,846.24,696.96,1111.76,1483.57,39923113,621.23
2023-04-13,Tesla,321.14,867.4,546.92,644.39,40748835,1811.13
2023-04-14,Tesla,1074.26,344.51,1368.28,166.38,35448462,1739.99
2023-04-15,Tesla,1210.57,514.3,277.29,1221.64,49845407,483.02
2023-04-16,Tesla,543.47,1029.35,349.93,946.13,13042588,171.56
2023-04-17,Tesla,1300.05,1451.42,790.24,377.96,6467977,1258.01
2023-04-18,Tesla,1368.6,170.58,214.71,792.76,15979028,679.37
2023-04-19,Tesla,487.67,1346.54,374.37,1139.23,29527485,1347.45
2023-04-20,Tesla,1476.93,907.63,1421.27,1178.58,29631285,73.92
2023-04-21,Tesla,297.0,889.49,1467.09,799.47,47858511,275.46
2023-04-22,Tesla,382.82,800.39,626.76,527.3,44272174,1375.88
2023-04-23,Tesla,357.91,197.15,1392.6,1463.24,42283986,432.62
2023-04-24,Tesla,1351.59,225.83,862.75,1028.71,49258716,1716.6
2023-04-25,Tesla,1016.01,941.28,477.64,671.53,45625011,126.6
2023-04-26,Tesla,312.95,577.34,1083.36,492.65,31780850,438.81
2023-04-27,Tesla,716.45,1384.18,1022.46,1123.54,30867537,1997.13
2023-04-28,Tesla,961.42,669.23,1484.78,439.06,24078059,871.82
2023-04-29,Tesla,216.85,300.59,471.07,340.39,32703032,1408.9
2023-04-30,Tesla,1335.38,1100.61,1040.88,841.77,24669775,373.5
2023-05-01,Tesla,1225.04,510.69,172.83,505.98,22523392,1223.64
2023-05-02,Tesla,807.29,835.66,259.1,980.47,22540591,1454.95
2023-05-03,Tesla,1453.98,1076.97,105.49,265.11,14292599,635.81
2023-05-04,Tesla,684.87,1360.37,1499.24,1016.92,21563046,1659.51
2023-05-05,Tesla,1477.75,1209.07,1223.18,496.62,1250139,1210.8
2023-05-06,Tesla,1035.09,1046.91,1201.41,100.34,28131584,784.35
2023-05-07,Tesla,988.54,1051.49,813.62,277.71,43443268,1119.71
2023-05-08,Tesla,332.34,1424.29,520.09,1407.06,48852137,1157.75
2023-05-09,Tesla,1334.7,514.15,311.77,1314.3,44689237,339.42
2023-05-10,Tesla,698.49,101.56,498.54,427.05,41705908,811.44
2023-05-11,Tesla,327.13,480.74,626.36,1189.72,14517411,693.43
2023-05-12,Tesla,117.65,405.05,1158.83,952.0,35333071,807.8
2023-05-13,Tesla,883.66,1026.57,855.53,1459.27,46434358,1524.61
2023-05-14,Tesla,838.36,987.2,208.48,623.05,48028309,970.25
2023-05-15,Tesla,1107.1,930.85,125.24,1054.04,39527295,1881.23
2023-05-16,Tesla,1346.36,122.74,243.27,188.95,26771086,594.42
2023-05-17,Tesla,211.17,1120.29,674.7,654.75,32006393,837.25
2023-05-18,Tesla,1124.1,552.94,1406.47,1449.34,11698925,1576.04
2023-05-19,Tesla,362.38,1031.08,992.36,854.57,47589545,1096.59
2023-05-20,Tesla,1301.45,879.21,1222.56,503.03,31573044,1098.59
2023-05-21,Tesla,1246.69,579.82,752.92,268.38,38490238,116.15
2023-05-22,Tesla,857.11,288.41,606.33,1084.94,26876555,803.21
2023-05-23,Tesla,1094.34,232.19,251.76,1002.8,38472571,548.76
2023-05-24,Tesla,540.09,1264.13,1326.31,623.51,3402112,1998.68
2023-05-25,Tesla,759.64,1385.76,1196.42,1431.32,12623796,623.63
2023-05-26,Tesla,1250.29,1009.7,335.37,131.08,19132048,1770.15
2023-05-27,Tesla,742.97,244.81,817.16,525.21,29362600,1355.71
2023-05-28,Tesla,600.92,662.84,782.32,1389.5,36575423,688.42
2023-05-29,Tesla,791.9,1120.51,975.13,549.31,30143736,1091.63
2023-05-30,Tesla,1259.55,1191.75,1424.66,453.15,17206833,1682.67
2023-05-31,Tesla,569.29,265.51,911.68,847.91,23877254,1767.9
2023-06-01,Tesla,343.27,100.04,856.3,1253.32,18800021,329.18
2023-06-02,Tesla,1096.82,1096.99,170.45,244.41,39055668,685.75
2023-06-03,Tesla,1256.37,599.23,188.07,1420.23,7558347,677.09
2023-06-04,Tesla,240.89,456.27,362.29,1213.1,45564525,93.67
2023-06-05,Tesla,435.82,118.06,145.46,353.75,16692846,1200.49
2023-06-06,Tesla,298.76,856.42,1140.69,1096.81,43854548,1711.09
2023-06-07,Tesla,587.12,1291.61,1112.66,638.94,2727373,769.33
2023-06-08,Tesla,730.49,1440.68,290.48,663.21,34695358,1482.67
2023-06-09,Tesla,1148.36,892.04,1270.51,1196.61,17960364,1259.12
2023-06-10,Tesla,1011.61,820.25,316.7,1447.9,42646052,757.54
2023-06-11,Tesla,969.3,219.08,521.65,277.32,23696804,290.71
2023-06-12,Tesla,593.32,868.42,448.57,688.88,31574072,1421.55
2023-06-13,Tesla,1278.03,631.97,621.23,773.32,26660320,1710.58
2023-06-14,Tesla,759.8,949.99,456.53,626.84,49968680,1374.85
2023-06-15,Tesla,1470.75,644.22,784.53,608.46,40768837,45.58
2023-06-16,Tesla,987.8,436.42,670.37,173.18,40262451,440.3
2023-06-17,Tesla,276.77,232.95,1481.2,1059.75,42126361,148.27
2023-06-18,Tesla,1046.65,540.89,178.3,710.7,24501181,1145.07
2023-06-19,Tesla,555.15,235.3,299.05,372.71,42387110,1515.39
2023-06-20,Tesla,1060.86,347.66,173.96,1242.45,22584360,230.05
2023-06-21,Tesla,197.5,1482.27,976.18,1223.59,14415460,1678.29
2023-06-22,Tesla,344.83,721.74,176.31,780.95,26548429,1115.46
2023-06-23,Tesla,1298.03,844.62,1271.02,517.83,30924900,1383.04
2023-06-24,Tesla,418.05,1323.07,816.71,993.33,43890759,1943.09
2023-06-25,Tesla,1271.86,1493.8,837.81,503.41,14975270,176.53
2023-06-26,Tesla,490.99,915.8,886.23,430.41,20533132,1803.44
2023-06-27,Tesla,1000.03,1237.46,339.14,1122.72,30528460,260.94
2023-06-28,Tesla,1071.81,557.72,376.77,156.46,12634983,791.99
2023-06-29,Tesla,817.72,528.04,546.34,232.68,13124266,1704.36
2023-06-30,Tesla,527.43,663.79,930.89,109.5,21659035,1813.45
2023-07-01,Tesla,397.7,1041.51,394.16,314.12,10221049,1017.68
2023-07-02,Tesla,146.47,1055.07,262.86,196.59,6204497,1192.27
2023-07-03,Tesla,525.52,541.34,1458.16,1494.12,39926136,1419.21
2023-07-04,Tesla,1014.43,286.49,130.77,504.33,8107493,1667.19
2023-07-05,Tesla,1413.63,985.35,1223.78,308.98,29946719,251.81
2023-07-06,Tesla,1319.69,279.66,1203.25,437.39,23975169,1622.04
2023-07-07,Tesla,1172.49,909.89,516.1,1410.58,47405068,967.74
2023-07-08,Tesla,1203.83,1070.79,289.88,828.22,49502040,906.74
2023-07-09,Tesla,1030.98,1080.86,303.88,610.75,9222496,853.56
2023-07-10,Tesla,464.4,1154.86,1076.4,1322.75,1127319,1023.33
2023-07-11,Tesla,1370.07,1322.0,999.93,652.99,35066625,1890.65
2023-07-12,Tesla,1039.03,799.94,1195.84,569.01,5301264,1100.93
2023-07-13,Tesla,884.62,1122.35,1412.47,390.2,42982055,1906.82
2023-07-14,Tesla,255.39,966.84,1068.7,628.92,14965345,368.78
2023-07-15,Tesla,725.88,361.3,318.19,543.36,1728165,1451.03
2023-07-16,Tesla,744.5,135.97,440.82,1048.23,27098302,1626.36
2023-07-17,Tesla,1310.39,498.36,1279.07,505.42,49379605,1361.47
2023-07-18,Tesla,865.31,720.25,393.03,908.08,35488103,1217.78
2023-07-19,Tesla,632.56,963.95,201.53,192.25,48274674,1133.98
2023-01-01,Meta,1467.52,1289.94,1084.59,367.8,7513231,1723.25
2023-01-02,Meta,255.01,374.74,663.54,670.37,46394060,1645.08
2023-01-03,Meta,691.57,275.77,1388.06,1411.73,3824665,253.35
2023-01-04,Meta,158.83,1448.87,1010.36,628.15,31106483,1698.69
2023-01-05,Meta,1135.87,251.26,226.59,1029.7,37560806,834.0
2023-01-06,Meta,1385.31,769.89,1427.0,457.12,25174127,514.86
2023-01-07,Meta,492.05,919.79,461.98,277.85,27394957,1740.84
2023-01-08,Meta,1301.68,857.92,572.1,181.95,27443703,869.73
2023-01-09,Meta,509.11,220.45,663.16,527.58,21926874,1618.65
2023-01-10,Meta,1375.08,179.84,171.71,320.73,1674075,534.17
2023-01-11,Meta,1155.55,247.68,795.12,343.61,47628943,17.82
2023-01-12,Meta,1226.87,919.82,272.65,1165.06,28880207,995.96
2023-01-13,Meta,125.21,862.08,661.36,122.17,1742476,209.45
2023-01-14,Meta,1447.93,427.24,590.99,880.93,47285532,1511.21
2023-01-15,Meta,1117.34,992.88,1181.98,631.25,35115464,559.39
2023-01-16,Meta,526.65,1248.09,1224.44,809.17,7416153,892.85
2023-01-17,Meta,1261.15,158.21,314.78,887.96,13015131,183.2
2023-01-18,Meta,494.13,797.38,613.17,538.71,13174696,580.45
2023-01-19,Meta,1321.86,1065.03,622.69,513.15,45435532,1565.17
2023-01-20,Meta,257.61,453.24,311.97,1126.76,36887612,311.66
2023-01-21,Meta,1085.16,530.88,1217.83,1319.79,33150691,1297.85
2023-01-22,Meta,856.98,959.09,1090.12,369.61,35610184,1835.68
2023-01-23,Meta,235.15,1357.11,366.53,236.67,21699597,1362.88
2023-01-24,Meta,438.65,1233.89,613.41,1356.91,36061042,1623.93
2023-01-25,Meta,117.37,916.38,248.13,589.85,22485131,226.85
2023-01-26,Meta,756.28,1122.31,979.49,871.84,35648185,508.96
2023-01-27,Meta,521.77,610.75,269.92,603.36,48669432,1790.13
2023-01-28,Meta,937.7,997.35,1480.31,276.12,4671013,1433.06
2023-01-29,Meta,516.13,752.65,1192.95,925.06,45492738,1282.71
2023-01-30,Meta,519.89,365.91,646.33,835.2,6155577,1330.9
2023-01-31,Meta,1140.47,1082.43,909.99,384.19,18273400,834.26
2023-02-01,Meta,167.4,879.05,1375.88,732.62,2034549,98.67
2023-02-02,Meta,1364.05,602.07,875.74,1215.73,24713139,1571.04
2023-02-03,Meta,1293.17,1375.87,344.3,926.6,8287613,1360.64
2023-02-04,Meta,1034.93,129.31,630.18,235.68,47017503,950.88
2023-02-05,Meta,930.51,542.08,1280.4,867.23,1095287,1800.52
2023-02-06,Meta,1349.22,179.63,1001.9,1083.83,12653910,678.96
2023-02-07,Meta,359.46,1173.14,1011.01,1209.78,9330512,595.7
2023-02-08,Meta,210.56,1082.95,1313.55,980.76,12266511,1746.86
2023-02-09,Meta,435.31,563.89,1351.56,313.72,14752997,1596.01
2023-02-10,Meta,1212.41,1045.93,1387.71,1094.24,19173383,1034.81
2023-02-11,Meta,148.54,654.31,232.79,1048.28,12983517,270.16
2023-02-12,Meta,915.93,1158.76,861.78,134.2,40570105,437.99
2023-02-13,Meta,1493.61,735.86,1136.71,676.45,5158433,1315.89
2023-02-14,Meta,1297.97,677.19,1159.7,566.13,45396651,776.23
2023-02-15,Meta,830.02,1408.62,949.4,1037.18,39237456,1674.58
2023-02-16,Meta,189.1,451.23,333.5,402.59,34319675,1900.41
2023-02-17,Meta,1263.92,268.63,1216.39,927.22,7150158,1613.22
2023-02-18,Meta,938.57,918.36,1108.16,1378.49,34332527,761.32
2023-02-19,Meta,260.91,1457.05,220.59,1216.92,46230036,1579.49
2023-02-20,Meta,231.4,628.97,749.33,1390.04,21839536,709.37
2023-02-21,Meta,1373.48,186.85,343.57,1469.91,49064167,342.53
2023-02-22,Meta,1036.88,575.03,572.47,114.94,27844000,76.45
2023-02-23,Meta,1261.0,808.3,125.31,971.84,21253948,777.58
2023-02-24,Meta,1330.57,326.69,660.46,677.98,3837689,1808.08
2023-02-25,Meta,900.48,1021.34,869.83,1303.8,4488271,485.58
2023-02-26,Meta,824.42,1496.85,967.42,452.54,33292507,420.96
2023-02-27,Meta,702.6,732.44,1028.89,1473.44,29100961,1939.94
2023-02-28,Meta,543.73,596.62,1270.81,959.19,31512680,59.76
2023-03-01,Meta,708.43,660.99,401.65,1210.95,47292527,1573.71
2023-03-02,Meta,1183.43,261.2,268.67,219.84,13172190,649.53
2023-03-03,Meta,942.69,1336.58,1292.15,356.84,47069355,84.6
2023-03-04,Meta,1349.53,680.76,319.26,1161.77,23664352,1836.43
2023-03-05,Meta,720.73,642.18,1464.66,130.78,40907488,287.89
2023-03-06,Meta,949.93,1023.57,1279.55,1243.63,38358719,1108.04
2023-03-07,Meta,983.83,718.85,801.23,119.53,33294609,555.37
2023-03-08,Meta,928.38,1007.53,1473.99,1019.97,14407382,139.73
2023-03-09,Meta,1083.69,186.02,236.33,611.13,29497662,109.35
2023-03-10,Meta,432.41,1239.21,524.29,956.09,48830486,239.96
2023-03-11,Meta,817.31,1416.71,993.51,1074.44,25387289,152.02
2023-03-12,Meta,245.91,1008.27,590.01,579.47,18366045,1523.51
2023-03-13,Meta,638.32,1436.39,1399.72,251.15,46195736,976.28
2023-03-14,Meta,782.73,312.01,191.88,197.5,23559276,692.36
2023-03-15,Meta,1013.11,768.38,869.18,924.51,20800143,842.55
2023-03-16,Meta,1430.74,942.53,927.21,828.92,23446669,1858.6
2023-03-17,Meta,940.91,914.43,1013.82,1139.08,5662608,1822.4
2023-03-18,Meta,1141.03,662.05,457.93,813.63,31164828,1434.2
2023-03-19,Meta,808.77,573.32,610.39,691.42,7930207,1770.52
2023-03-20,Meta,987.75,277.55,1281.15,657.32,39212887,646.1
2023-03-21,Meta,199.31,648.44,372.92,137.03,22853299,768.41
2023-03-22,Meta,456.15,327.73,1257.61,569.78,4336460,1231.29
2023-03-23,Meta,606.59,1128.11,887.72,1466.43,35799607,1251.02
2023-03-24,Meta,761.49,392.36,1167.06,1322.98,16036750,968.58
2023-03-25,Meta,163.91,181.99,1099.05,561.13,24765303,807.31
2023-03-26,Meta,296.03,873.31,390.52,922.91,12863092,1972.5
2023-03-27,Meta,487.54,933.32,896.34,1286.22,43081347,1644.04
2023-03-28,Meta,1460.15,1320.68,1314.81,717.78,18914549,875.61
2023-03-29,Meta,563.89,907.77,704.96,125.14,32866913,1457.31
2023-03-30,Meta,774.86,583.67,1453.23,204.31,7588209,546.43
2023-03-31,Meta,374.54,1224.22,733.1,814.55,12374977,209.34
2023-04-01,Meta,955.09,856.39,299.9,1457.22,29565752,711.34
2023-04-02,Meta,492.96,210.99,645.21,1070.49,27762333,811.92
2023-04-03,Meta,389.79,892.19,1432.38,199.28,4601817,42.91
2023-04-04,Meta,823.2,1371.23,547.61,365.11,43267417,1631.44
2023-04-05,Meta,107.71,654.84,1315.34,1179.85,6616467,724.79
2023-04-06,Meta,110.73,514.86,1333.75,1278.02,2203049,1165.03
2023-04-07,Meta,406.7,300.86,590.26,964.77,43737243,157.19
2023-04-08,Meta,151.41,312.02,216.56,1002.19,23978935,358.24
2023-04-09,Meta,251.24,705.88,1114.38,139.67,25584915,1780.49
2023-04-10,Meta,574.4,933.95,536.12,1259.94,26638474,1221.29
2023-04-11,Meta,1223.62,212.86,1196.09,1203.59,32917945,1901.07
2023-04-12,Meta,900.87,1415.4,719.72,462.65,20239113,1997.51
2023-04-13,Meta,817.73,1157.19,779.37,1092.15,29797372,750.0
2023-04-14,Meta,510.88,921.27,1189.07,400.8,21318102,604.62
2023-04-15,Meta,1404.46,1259.81,635.31,156.46,46764516,1718.13
2023-04-16,Meta,655.82,212.26,720.38,381.59,45951848,1997.24
2023-04-17,Meta,221.93,767.57,626.67,350.08,39330066,1262.99
2023-04-18,Meta,963.89,982.13,614.28,572.85,43783212,1592.33
2023-04-19,Meta,259.37,1260.11,836.33,685.83,24265617,1565.67
2023-04-20,Meta,583.31,1196.86,1232.32,811.95,36174320,717.13
2023-04-21,Meta,810.38,487.9,606.48,767.46,19504602,1152.8
2023-04-22,Meta,1323.91,1417.23,833.96,478.94,14331521,1667.78
2023-04-23,Meta,790.97,274.08,1039.02,140.84,1795415,1379.35
2023-04-24,Meta,1083.16,1325.19,477.22,947.14,32849893,52.12
2023-04-25,Meta,1489.94,1459.32,488.53,654.04,14127195,680.04
2023-04-26,Meta,284.08,348.01,1406.78,518.14,13697499,297.51
2023-04-27,Meta,484.62,1110.89,1112.95,1313.72,14864564,473.61
2023-04-28,Meta,652.41,156.4,908.06,1145.44,26636721,1811.92
